2a06:1280:ae02::ff2e, None, [61138]
129.13.96.21, None, [34878]
2001:2000:3080:576::2, None, [1299]
2a0b:ae00:121::1, None, [207044]
134.222.142.25, 48918, [286]
202.84.249.174, 10026, [4637]
2001:1af8::81:17:35:200, None, [60781]
2001:67c:1220:f750::7109, None, [197451]
114.31.194.101, 4826, [4826]
2001:5a0:fff0:100::25, None, [6453]
2604:2e88:8400::1, None, [30036]
2001:470:0:3ad::1, None, [6939]
176.67.177.238, 10474, [10474]
134.222.48.210, 286, [286]
217.161.65.146, None, [1273]
8.8.8.8, 15169, [15169]
2a02:2d8::57f5:e001, None, [9002]
2001:620:0:ff::57, None, [559]
80.249.208.33, 559, [-23]
2001:438:ffff::407d:1dbb, None, [6461]
2001:1900:5:2:2::77a, None, [3356]
216.182.229.147, None, [14618]
2001:558:3:2e::1, None, [7922]
2a02:c800:42:42::164:124, None, [43930]
209.85.241.235, 15169, [15169]
2001:728:0:2000::17d, None, [2914]
62.40.124.39, 1103, [21320]
2001:4ba0:ffe9:a::2, None, [24961]
2403:e800:ff00:110::45, None, [4637]
69.163.82.57, 11924, [11924]
156.154.100.5, None, [12008]
208.78.164.4, None, [32590]
80.64.102.185, 6697, [20764]
81.95.15.134, 201011, [201011]
2c0f:fc00:0:7::9, None, [3741]
2001:668:0:2:ffff:0:5995:8462, None, [3257]
2a02:2339:4001:1::1, None, [48854]
2001:260:301:120::120:2, None, [2518]
62.115.175.21, None, [1299]
198.133.199.11, None, [12008]
77.234.51.79, None, [57963]
2001:2000:3080:1100::2, None, [1299]
120.29.217.66, 6453, [6453]
2606:df00:2::1, None, [20150]
203.208.158.17, None, [7473]
192.0.46.157, None, [16876]
2001:688:0:3:3::ea, None, [5511]
130.117.50.133, 174, [174]
202.12.30.181, 2515, [2515]
69.83.82.101, None, [6167]
2400:8800:1f07:49::1, None, [3491]
89.149.184.14, 4436, [3257]
31.28.18.102, None, [-135]
96.63.130.34, 21804, [21804]
2620:107:4000:9000::28, None, [0]
5.101.92.45, None, [-910]
2001:67c:29f0::8400:1, None, [-566]
2001:260:30b:2::2:21, None, [2518]
64.184.134.225, None, [16713]
2620:c6:0:fe02:192:5:203:212, None, [63056]
50.28.96.55, None, [53824]
172.16.2.57, None, [0]
4.53.198.14, 2731, [3356]
151.7.80.237, 1267, [1267]
200.0.204.214, 1916, [27750]
2a00:11c0:47:1:47::145, None, [47147]
202.52.233.225, 4613, [4613]
2804:108c:f010:50::1, None, [28146]
62.115.155.45, 44735, [1299]
221.121.139.79, None, [45671]
2620:c6:0:fe02:192:5:203:209, None, [63056]
103.20.90.81, None, [58381]
2001:2000:3080:5d5::2, None, [1299]
62.115.175.132, None, [1299]
2404:a800::147, None, [9498]
2a02:5f0::1:2:19, None, [35320]
80.249.210.127, 51468, [-23]
2001:2000:3080:11ce::2, None, [1299]
2001:7f8:1::a503:9120:1, None, [-150]
2001:728:0:2000::181, None, [2914]
2003:0:1307:4027::2, None, [3320]
2001:620:0:c004::2, None, [559]
2001:418:0:2000::27e, None, [2914]
2001:1420:0:2::2, None, [8676]
2001:550:2:9::18c:2, None, [174]
2605:fe80:1100:0:209:58:135:253, None, [7203]
2a03:2a00:b:105:178:16:60:129, None, [15817]
2001:7f8:24::91, None, [-755]
185.146.230.63, None, [50629]
184.104.192.117, None, [6939]
2001:1b48:2:2::a:2, None, [8218]
192.65.185.244, None, [-121]
58.229.15.116, 9318, [9318]
196.32.209.70, 36914, [36944]
2001:1620:1000::d2, None, [13030]
2001:1b18:f:28::2, None, [21385]
139.91.34.85, None, [8522]
194.25.211.110, 21413, [3320]
213.200.118.165, None, [3257]
185.19.97.134, 16010, [20771]
::ffff:103.1.76.22, None, [0]
2400:6500:0:2::c, None, [38895]
2001:468:fc:67::2, None, [11537]
62.53.0.41, 6805, [6805]
195.22.209.220, 6762, [6762]
66.109.6.65, 7843, [7843]
66.230.78.166, None, [17054]
2001:470:0:259::2, None, [6939]
195.50.117.30, None, [3356]
2001:2000:3080:c91::2, None, [1299]
200.1.123.14, None, [27678]
2400:cb00:64:1024::a29e:9565, None, [13335]
2001:668:0:2:ffff:0:d5c8:7b1d, None, [3257]
195.81.233.198, 196670, [8928]
2001:1438:0:1::4:272, None, [8881]
196.20.225.80, None, [23889]
2001:470:0:349::2, None, [6939]
154.25.9.138, 174, [174]
2804:4c0:ffff:fc7c::2, None, [3549]
185.28.156.2, 60574, [60574]
2001:620:0:ffcd::2, None, [559]
2001:620:0:f009::2, None, [559]
4.69.163.30, 3356, [3356]
213.155.136.161, 1299, [1299]
83.169.204.77, 1299, [0]
37.76.254.38, 30857, [35753]
2404:6980:43:a01::2, None, [135150]
62.40.98.59, 21320, [21320]
2001:1448:a:ac00::2, None, [16245]
213.135.247.1, 6661, [6661]
202.84.249.162, 4637, [4637]
2a02:4560:3::245, None, [60157]
168.143.97.146, 33517, [2914]
84.21.62.17, None, [33848]
217.71.96.37, None, [13237]
2402:1680:2::2, None, [7590]
2001:43f8:6c0:a::1, None, [37495]
2001:620:0:8001::823b:5002, None, [559]
149.28.210.233, None, [20473]
2001:7f8:24::b5, None, [-755]
217.71.97.94, 42699, [13237]
2001:2000:3019:79::1, None, [1299]
137.164.11.37, 2152, [2152]
2001:240:bb00:90f8::7d, None, [2497]
80.95.158.130, None, [34309]
2620:0:1cff:dead:beef::18e2, None, [32934]
2001:dca:2000::cb77:57da, None, [9735]
115.248.28.245, 45769, [18101]
2001:1998:0:4::57d, None, [7843]
2001:418:3f4:0:204:42:254:42, None, [2914]
2a05:f480:1000:dad:5400:2ff:fe1c:17f1, None, [20473]
108.170.236.41, None, [15169]
2a02:cdc5:9715:0:185:5:201:10, None, [59715]
197.155.94.23, 36997, [30844]
185.100.209.195, None, [200612]
2001:7f0:4000::b2, None, [13237]
2400:6500:0:4::23, None, [38895]
195.229.3.90, 8966, [8966]
2001:c10:80:1::215, None, [7473]
80.249.209.228, 8426, [-23]
2001:7f0:0:1::1e2, None, [13237]
202.84.224.190, 10026, [4637]
149.20.65.10, 1280, [1280]
138.187.129.64, 3303, [3303]
216.126.230.30, None, [20150]
129.250.3.12, 2914, [2914]
2001:728:0:2000::d, None, [2914]
2001:7f8:24::69, None, [-755]
74.127.231.57, 22995, [0]
212.74.73.149, 8220, [0]
62.157.251.185, None, [3320]
2a00:1e48:1:1::2:27a, None, [20485]
2a00:c98::254, None, [28753]
195.31.80.162, None, [3269]
2001:1a10:cd:3::2, None, [8781]
2001:1438:0:1::2c1, None, [8881]
2001:7f8:1e:3::172, None, [13004]
217.198.241.1, 2857, [2857]
2001:2000:3018:21::1, None, [1299]
2001:4488:0:88:0:100:b196:1, None, [17974]
2001:4188:0:3::41, None, [12880]
2001:450:2001:1000:0:670:1708:3178, None, [3549]
213.248.100.63, 852, [1299]
2a02:188:134:2::1, None, [31027]
185.220.3.249, None, [205390]
2403:cd40:101:6::1, None, [0]
201.174.244.185, 32098, [32098]
2001:7f8:1::a500:8468:1, None, [-150]
2001:730:2c00::5474:fea9, None, [6830]
2001:558:d0:402b::2, None, [7922]
64.125.28.125, None, [6461]
2402:7800:100:1::6, None, [4826]
62.115.141.239, 1299, [1299]
62.115.120.177, 1299, [1299]
2001:550:0:1000::9a36:286e, None, [174]
66.109.138.1, None, [21947]
2001:418:0:5000::933, None, [2914]
2402:7340:1:c::87ac, None, [136557]
2001:550:0:1000::9a36:79e, None, [174]
213.248.93.93, 39642, [1299]
2a01:9e00:a217:d00::2ee3:c86a, None, [41495]
105.16.13.125, None, [37100]
176.114.16.104, None, [58067]
62.115.138.139, 1299, [1299]
208.118.129.118, 19171, [19171]
2001:500:110::3, None, [10745]
122.144.28.145, 21859, [38082]
204.61.216.74, None, [42]
129.143.60.113, 553, [553]
2001:728:0:2000::1e1, None, [2914]
80.249.211.186, 39122, [-23]
54.239.45.186, 16509, [0]
188.114.111.26, None, [13335]
2001:4c80:0:40d:21e:7aff:fe51:a746, None, [2857]
212.45.105.198, None, [48173]
194.29.243.85, 20647, [20647]
95.167.94.213, 12389, [12389]
129.250.7.65, 2914, [2914]
2803:9640::5, None, [264605]
100.64.11.54, None, [0]
80.239.133.30, 6939, [1299]
2a02:233f:fffe:ffc1::b, None, [0]
195.41.183.146, None, [3292]
184.105.81.218, None, [6939]
2001:660:3302:903::8, None, [2200]
2001:7f8:43::6939:1, None, [-250]
80.249.208.68, 3333, [-23]
62.115.149.65, 7922, [1299]
105.16.33.1, 37100, [37100]
2001:1900::3:1aa, None, [3356]
2001:550:0:1000::9a36:2ca2, None, [174]
2a00:11c0::ad, None, [42473]
89.149.130.74, 4436, [3257]
89.149.182.165, 4436, [3257]
2a02:2d8::57f5:e00d, None, [9002]
212.10.13.217, None, [197288]
89.149.186.181, 4436, [3257]
188.170.164.55, None, [31133]
2001:668:0:2:ffff:0:5995:b985, None, [3257]
185.176.72.76, None, [29405]
211.239.201.2, None, [9848]
89.149.180.253, 4436, [3257]
192.203.115.130, 7660, [0]
2a03:a480:ffff:ff35::1, None, [59469]
2a00:6d40:1:2::11, None, [31034]
180.149.92.2, 45204, [45204]
129.250.50.30, 2914, [2914]
2a02:0:0:777::1, None, [12684]
2001:1291:0:22c::b, None, [16735]
156.154.101.12, None, [19911]
190.12.64.58, None, [27843]
130.59.38.113, 559, [559]
2a01:9e40:1:d::4, None, [31287]
80.231.131.2, 6453, [6453]
80.249.213.185, 29632, [-23]
2001:470:0:3b0::1, None, [6939]
2a03:1a0:100:2::2, None, [0]
52.95.31.178, None, [16509]
154.54.31.78, 174, [174]
2400:c700:0:63::50, None, [55644]
2001:4488:0:2::4e, None, [17974]
2604:e180:de01::5, None, [55002]
62.205.132.223, None, [29632]
172.16.4.86, None, [0]
193.34.104.100, 15389, [15389]
217.0.160.58, None, [3320]
195.80.96.21, 8240, [8240]
2001:668:0:2:ffff:0:d5c8:7616, None, [3257]
2001:660:7903:112:1::1, None, [2200]
2001:9b8:0:9::2, None, [6774]
2001:660:7903:188:1::1, None, [2200]
2607:f7c0:0:68:c0f0:bfe6:0:2, None, [36444]
184.105.81.33, 6939, [6939]
45.238.98.11, None, [52320]
89.211.5.125, 8781, [8781]
2001:418:0:2000::1ba, None, [2914]
64.125.29.54, 6461, [6461]
154.54.59.178, 174, [174]
2a00:1a60:9999:e100::1, None, [15826]
203.208.166.249, None, [7473]
2a00:1c28:2:1852:0:19:9860:2, None, [20764]
2620:107:4000:9::3b, None, [0]
4.69.142.130, None, [3356]
2001:43f8:6c0:1::6, None, [37495]
45.222.192.106, None, [37282]
2a0b:4342:1a30::7, None, [57695]
66.110.59.150, 8151, [6453]
2001:2000:3080:b08::2, None, [1299]
211.29.132.2, None, [4804]
212.179.124.86, 8551, [8551]
184.105.213.118, 6939, [6939]
2001:470:0:114::1, None, [6939]
213.248.89.83, 30999, [1299]
80.231.217.1, 6453, [6453]
2001:1b40:f000:3190::2, None, [20860]
62.75.8.26, 21183, [0]
64.184.134.30, None, [16713]
66.171.160.66, None, [11478]
213.248.82.211, 4766, [1299]
129.250.24.196, 2914, [2914]
91.206.52.34, 9092, [-755]
190.103.183.190, None, [263689]
10.254.104.1, None, [0]
194.42.48.100, 35054, [-261]
2800:120:2:7::2, None, [27843]
2001:470:0:481::2, None, [6939]
2607:fc50:4000:2::3, None, [36236]
2001:1578:400:111:1:0:85:1, None, [35003]
62.115.136.195, 1299, [1299]
185.190.124.105, None, [205678]
52.93.111.148, None, [0]
202.56.8.11, 24246, [24246]
2001:4860:0:11e1::1, None, [15169]
52.94.35.110, 16509, [16509]
62.40.98.183, None, [21320]
216.239.54.150, None, [15169]
154.54.40.106, 174, [174]
2001:7c0:2:10bd::, None, [553]
80.249.209.82, 8468, [-23]
188.95.33.101, None, [49515]
2800:68:10:c3d1:a:0:a71a:5, None, [61468]
5.254.81.133, 3223, [3223]
46.29.176.105, 51405, [51405]
103.83.6.1, None, [23947]
2001:668:0:2:ffff:0:5995:89d1, None, [3257]
64.125.31.104, 6461, [6461]
52.46.93.46, 16509, [16509]
154.54.61.6, None, [174]
185.10.220.246, 42541, [42541]
2001:550:2:2::76:1, None, [174]
129.250.6.237, 2914, [2914]
62.40.98.186, None, [21320]
12.122.2.202, 7018, [7018]
52.94.81.44, 16509, [16509]
85.95.26.2, 15412, [15412]
2404:4408:1::95, None, [9790]
77.92.111.190, 25145, [25145]
109.163.235.182, 3223, [3223]
2001:cb0:2102:2:e::2, None, [10026]
88.86.96.41, None, [39392]
172.30.21.31, None, [0]
2a0b:6980::1, None, [43414]
4.69.167.146, 3356, [3356]
2001:550:0:1000::8275:3285, None, [174]
213.221.197.190, None, [15600]
213.155.129.238, 3223, [1299]
2001:418:0:3007::2, None, [2914]
202.46.184.4, None, [38064]
2001:2000:3018:75::1, None, [1299]
2001:67c:110:0:8000::19, None, [3274]
2001:2000:3080:116::2, None, [1299]
2001:668:0:2:ffff:0:d5c8:701d, None, [3257]
209.85.240.62, 15169, [15169]
94.142.97.6, None, [12956]
63.218.174.85, 3491, [3491]
208.115.127.69, None, [13722]
2001:920:0:7::7c, None, [8220]
2a02:580:50da:372::, None, [6799]
2405:3001:1:3a::27, None, [4641]
80.249.212.66, 29405, [-23]
2001:14b8:1040:0:3e4e:6406::, None, [16086]
195.2.2.145, 1273, [1273]
68.86.90.74, 7922, [7922]
151.6.3.31, 1267, [1267]
4.68.63.82, None, [3356]
213.248.68.71, 3491, [1299]
195.50.116.34, None, [3356]
46.33.85.26, 58453, [3257]
2001:668:0:2:ffff:0:d5fe:d6f6, None, [3257]
2403:e800:218:100::2, None, [4637]
93.63.100.33, 12874, [12874]
2001:638:c:a039::2, None, [680]
2001:7f8:98::12, None, [-756]
2a00:4520:2:2::22, None, [42961]
192.168.2.1, None, [0]
2001:550:0:1000::9a36:1c82, None, [174]
2803:ad80:0:aa3::a, None, [42473]
93.115.91.18, 3223, [3223]
184.105.64.106, 6939, [6939]
2001:668:0:3:ffff:0:2e21:4f3a, None, [3257]
2001:240:bb1c:22::ca, None, [2497]
217.151.190.147, 12969, [12969]
203.116.189.182, 38861, [38861]
89.149.130.170, 4436, [3257]
54.240.229.141, 16509, [16509]
2a01:578:0:10::37, None, [16509]
93.125.30.44, None, [6697]
154.18.17.218, None, [174]
4.69.151.109, 3356, [3356]
52.94.35.44, 16509, [16509]
196.216.188.138, None, [37288]
89.149.131.117, 4436, [3257]
2001:2000:3080:9ed::2, None, [1299]
2001:4488:0:88:0:100:b196:22, None, [17974]
2a04:2b00:13cc::1:104, None, [60890]
192.122.175.14, 1312, [40220]
2001:630:0:10::1fe, None, [786]
154.54.58.186, 174, [174]
2001:620:0:c005::2, None, [559]
129.250.5.44, 2914, [2914]
2001:660:7300:1010:38:0:6:5523, None, [2200]
2a00:c380:b200:230::137, None, [50629]
62.115.55.27, None, [1299]
2a0d:6600:5::2, None, [39650]
2001:660:7903:6000:1::59, None, [2200]
129.250.4.77, None, [2914]
218.189.23.238, 132203, [9304]
2800:200:2000::8000:42, None, [12252]
2001:500:a8::e, None, [21556]
80.231.153.89, None, [6453]
2001:41a8:5000::5, None, [6762]
2a02:310:12:3::2, None, [34106]
52.93.16.92, None, [0]
91.216.219.14, None, [15954]
2001:7f8:1::a500:8763:1, None, [-150]
2a00:7600:0:eeee::70, None, [21412]
145.220.0.1, 1101, [1101]
2a04:d200:41::1, None, [61438]
2620:0:1cff:dead:beef::21cd, None, [32934]
2001:500:f::1, None, [12041]
151.248.96.98, 59605, [59605]
2a02:2f0c:dff0:5::2, None, [8708]
2001:fb0:1:60:203:144:128:48, None, [7470]
2001:7f8:54::246, None, [-285]
2001:2000:3080:ff8::2, None, [1299]
2a01:578:0:10::c, None, [16509]
2001:500:8e::53, None, [12041]
213.248.76.46, None, [1299]
213.155.130.129, 1299, [1299]
2001:550:0:1000::9a18:410a, None, [174]
2401:47c0:1200:1::2, None, [41095]
198.181.199.30, 16395, [395611]
2a01:2011:6002::2, None, [3269]
2a01:190:1764:e3::1, None, [1764]
70.168.136.166, 14878, [22773]
2001:7f8:13::a503:9642:1, None, [-576]
192.65.185.165, 8220, [-121]
2a00:c380:b200:230::65, None, [50629]
168.209.93.249, 3741, [3741]
5.56.19.210, None, [201011]
2001:4d48:ace::41, None, [8468]
2001:668:0:2:ffff:0:d5fe:d68a, None, [3257]
72.52.92.158, 6939, [6939]
2001:2000:3018:67::1, None, [1299]
203.119.104.58, None, [4608]
2403:2500:300:2::2, None, [36236]
2a03:2040:0:6:1::76, None, [198385]
130.117.14.197, 174, [174]
62.115.121.9, 1299, [1299]
2001:438:ffff::407d:1f0a, None, [6461]
2001:a10:2:58:193:59:0:248, None, [8308]
184.104.193.170, None, [6939]
2620:107:4000:ff::33, None, [0]
129.13.96.23, None, [34878]
202.97.27.165, 4134, [4134]
134.222.49.57, 286, [286]
52.46.94.112, None, [16509]
213.200.117.170, None, [3257]
2a05:f480:1c00:dad:5400:2ff:fe1c:1841, None, [20473]
31.210.12.233, 6663, [6663]
2a00:13d0:379:ffff::ffff, None, [48961]
87.245.232.216, 9002, [9002]
88.86.96.195, 39392, [39392]
45.33.72.12, None, [63949]
2a00:18d8::102, None, [328126]
212.237.248.11, None, [48854]
2001:620:0:c0cc::2, None, [559]
197.231.144.186, None, [37172]
193.51.177.64, 2200, [2200]
2a02:850:ffff::2, None, [1921]
46.254.123.235, 35258, [35258]
80.231.217.95, 45839, [6453]
195.10.62.10, 31334, [1273]
37.49.234.5, 57734, [57734]
4.69.167.102, 3356, [3356]
2001:218:0:2000::1a5, None, [2914]
185.171.47.255, None, [205614]
89.202.179.250, 8928, [8928]
2001:728:0:5000::7fe, None, [2914]
184.105.65.30, 6939, [6939]
185.169.236.111, None, [56911]
62.157.251.186, None, [3320]
223.119.6.9, 45899, [58453]
193.164.153.192, None, [34019]
212.29.44.194, None, [15763]
46.183.216.54, 52048, [52048]
185.100.209.10, 200612, [200612]
31.172.2.253, None, [39138]
105.16.9.217, 37100, [37100]
2001:1900::3:136, None, [3356]
2001:798:1b:10aa::2, None, [20965]
62.115.180.210, None, [1299]
80.255.15.122, 24940, [201011]
62.115.137.167, 1299, [1299]
2408:8000:2:677::, None, [4837]
2001:438:ffff::407d:1d44, None, [6461]
154.54.7.158, 174, [174]
63.243.128.141, 6453, [6453]
2804:2778:2000::1, None, [263903]
2001:668:0:2:ffff:0:5995:892d, None, [3257]
93.186.133.138, 17494, [6762]
2a00:1e80:8:4::2, None, [21473]
2001:470:0:a8::2, None, [6939]
62.115.113.25, None, [1299]
2001:1900::3:132, None, [3356]
2001:6c8:41:100:0:18:7:2, None, [3292]
210.49.112.122, 7474, [4804]
2a02:c98:ffff:ff01::2, None, [48918]
62.141.47.187, None, [24961]
217.71.101.250, 8391, [13237]
96.110.36.102, None, [7922]
2001:798:cc::9, None, [20965]
193.51.177.235, 2200, [2200]
2001:668:0:3:ffff:1:0:2ba, None, [3257]
2001:550:0:1000::8275:322a, None, [174]
212.113.8.42, 201011, [3356]
195.22.210.97, 6762, [6762]
162.252.70.6, 11537, [0]
38.104.248.102, 6503, [174]
2800:300:0:1101::2, None, [27986]
2001:558:3:2a::2, None, [7922]
129.250.3.165, 2914, [2914]
10.33.101.154, None, [0]
2405:2000:400:100::11, None, [6453]
2001:688:0:2:8::43, None, [5511]
202.87.128.65, 18200, [18200]
64.125.29.19, 6461, [6461]
2001:558:3:119::2, None, [7922]
84.116.135.62, None, [6830]
2001:2000:3018:18::1, None, [1299]
196.10.54.135, None, [37663]
2a02:2d8:1:9800:232a::1, None, [9002]
123.255.91.50, 3661, [-330]
2001:43f8:90:100::67, None, [37708]
2001:a10:121:1::156, None, [8308]
2a01:b8::2:6, None, [8978]
129.250.3.130, 2914, [2914]
2001:218:4000:5000::18e, None, [2914]
213.155.132.197, 1299, [1299]
2001:1291:0:176::b, None, [16735]
217.71.96.1, None, [13237]
149.62.152.227, 57119, [57119]
212.156.101.65, 9121, [9121]
129.250.6.92, 2914, [2914]
217.198.247.121, 2857, [2857]
67.14.63.34, 209, [0]
80.64.98.227, 43317, [20764]
79.127.124.186, None, [41689]
217.239.51.82, 3320, [3320]
2400:8800:1f02:31::2, None, [3491]
37.10.44.14, None, [202196]
2001:1900:2100::25a2, None, [3356]
2001:668:0:2:ffff:0:d5c8:737e, None, [3257]
2001:9e0:0:13::2, None, [12414]
2a02:2d8:1:d008:232a::1, None, [9002]
2001:4b27:ffff::1, None, [34288]
184.105.222.98, 6939, [6939]
172.253.66.213, None, [15169]
52.93.133.16, None, [0]
2001:2000:3080:10dc::2, None, [1299]
2a06:7243:0:1:71be:21f0:a565:29bb, None, [202365]
5.53.3.200, None, [12956]
2a03:1a80:babe:4::2, None, [39878]
2001:470:0:311::2, None, [6939]
2001:1418:1:101::13, None, [12779]
2001:dce:2000:2::131, None, [23869]
2001:5a0:40:300::65, None, [6453]
2403:e800:508:100::12, None, [4637]
2a03:8600:8600::101, None, [197595]
2a06:5481:4:4::1, None, [0]
116.68.230.97, 55794, [55794]
80.241.0.253, 21282, [21282]
2620:107:4000:3::1f, None, [0]
91.118.92.106, 5404, [6830]
52.93.42.159, None, [0]
80.97.26.22, None, [44277]
154.54.82.38, None, [174]
4.26.2.134, 49544, [3356]
2001:688:0:2:7::7d, None, [5511]
195.22.9.105, 8426, [8426]
189.247.172.41, 8151, [0]
195.0.240.150, None, [2116]
62.40.98.69, 21320, [21320]
82.195.67.178, None, [8365]
2001:468:ff:15c5::1, None, [11537]
94.142.118.239, 12956, [12956]
202.97.34.93, 4134, [4134]
200.160.0.212, 28001, [22548]
2a02:28:1::82:102, None, [8359]
2a03:2041:3:10::10, None, [198385]
52.93.101.25, 16509, [0]
202.40.148.97, 4637, [4637]
213.248.88.95, 19108, [1299]
199.167.17.230, 54527, [54527]
2001:668:0:2:ffff:0:5995:89bd, None, [3257]
2001:b30:0:aa::1, None, [2614]
130.206.216.2, 766, [766]
81.27.241.23, 43317, [20764]
129.250.4.13, 2914, [2914]
154.54.57.162, 174, [174]
147.91.5.144, 13092, [13092]
2001:2000:3080:d41::2, None, [1299]
2001:13c7:7012::53, None, [28001]
52.94.33.129, 16509, [16509]
2a07:1f40:1f40:3332::9, None, [28725]
2001:978:2:19::2, None, [174]
141.136.107.37, 4436, [3257]
2001:4ba0:ffe9:9::2, None, [24961]
2001:660:7903:13:2::2, None, [2200]
213.254.230.178, 4436, [3257]
192.102.255.220, None, [393755]
74.125.243.164, None, [15169]
209.85.244.14, None, [15169]
2001:1398:1:0:200:1:122:55, None, [27678]
2a02:1688:0:2::, None, [48362]
184.105.81.150, 6939, [6939]
2620:107:4000:3::38, None, [0]
2001:1900:5:2:2::4952, None, [3356]
213.140.51.61, 6805, [12956]
212.73.207.46, 12956, [3356]
195.200.254.62, 196670, [196670]
4.69.203.78, 3356, [3356]
62.53.0.43, 6805, [6805]
2600:0:2:1239:144:232:14:6, None, [1239]
2001:470:1:42d::2, None, [6939]
2001:43f8:1f5:a00::1, None, [37668]
202.40.148.33, 4637, [4637]
212.45.60.101, 12414, [12414]
168.209.230.24, 3741, [3741]
193.134.219.225, 559, [559]
89.149.184.238, 4436, [3257]
2001:b00::11b, None, [12874]
217.239.40.46, 3320, [3320]
2a00:ee0:0:2905::2, None, [5603]
213.254.214.106, 4436, [3257]
151.6.1.249, 1267, [1267]
176.52.252.33, 6805, [12956]
130.59.37.165, 559, [559]
2620:107:4000:9000::3b, None, [0]
62.115.169.109, None, [1299]
2001:4d50:ff00:0:8000::2, None, [34309]
5.254.37.70, None, [3223]
2600:80a:13f::9a, None, [701]
2001:2000:3080:129c::2, None, [1299]
173.255.239.3, 63949, [63949]
2001:578:2800:5::a8, None, [22773]
12.183.68.149, None, [7018]
216.66.39.70, 12041, [6939]
10.222.177.162, None, [0]
2a00:12d0:0:100::1, None, [13101]
2804:204:600:a3::2, None, [28186]
89.149.130.174, 4436, [3257]
2a01:4f8:0:3::11, None, [24940]
216.239.54.146, None, [15169]
192.40.242.165, None, [33044]
2001:558:0:f588::1, None, [7922]
185.51.202.66, None, [41689]
2001:1900:2100::37da, None, [3356]
2001:41a8:20:2::322, None, [6762]
52.56.61.239, None, [16509]
2600:80a:13f::9e, None, [701]
64.125.29.25, 6461, [6461]
2001:67c:16c8:fffe::1, None, [206479]
4.69.135.122, 3356, [3356]
2001:2000:3080:cb0::2, None, [1299]
2001:268:fb80:304::1, None, [2516]
2001:1900:2::8, None, [3356]
2001:798:16:10aa::2, None, [20965]
2401:3c00:c0:5::64, None, [38322]
2003:0:1804:3::2, None, [3320]
2a00:1f78:af:c61::2, None, [8893]
2001:7f0:0:1::241, None, [13237]
2003:0:1304:400b::2, None, [3320]
155.254.2.47, None, [4508]
62.40.124.2, 1853, [21320]
2a02:28:1::6f:101, None, [8359]
89.149.136.90, 4436, [3257]
63.235.42.5, 209, [209]
2a00:1e80:8:1::2, None, [21473]
2c0f:ff40::8, None, [10474]
212.156.47.194, 56582, [9121]
2001:798:cc:1::5b, None, [20965]
2001:798:cc:1::2d, None, [20965]
61.244.225.66, None, [9269]
27.68.240.199, None, [7552]
213.172.191.110, 20804, [20804]
138.197.244.65, None, [0]
2a01:430:ff:1384:1::2, None, [24971]
2001:1900:2100::4112, None, [3356]
103.200.13.130, None, [38195]
172.253.66.169, None, [15169]
203.109.130.34, 9500, [9500]
10.222.78.113, None, [0]
129.250.6.81, 2914, [2914]
185.29.100.36, None, [51859]
210.2.186.22, 23966, [23966]
2001:1580:0:180c::1, None, [9158]
193.137.0.14, 1930, [1930]
82.119.246.254, 29208, [29208]
213.224.250.36, 6848, [6848]
2001:500:110::5, None, [10745]
4.69.136.209, 3356, [3356]
93.85.80.41, 6697, [6697]
118.67.200.198, 7712, [7712]
213.248.67.106, 6939, [1299]
62.115.116.158, 1299, [1299]
2001:470:0:2b3::1, None, [6939]
216.66.1.22, 16700, [6939]
2a0a:7c40::1, None, [205925]
200.160.0.249, 22548, [22548]
2001:470:0:3b3::2, None, [6939]
52.93.42.45, None, [0]
2001:9b0:3:103::9, None, [8473]
2003:0:1309:401e::2, None, [3320]
2001:550:0:1000::9a18:15e, None, [174]
195.229.2.232, 8966, [8966]
2001:688:0:2:8::2ae, None, [5511]
2001:798:2c:10aa::2, None, [20965]
84.2.52.2, 44277, [5483]
2400:cb00:2049:1::a29f:18b3, None, [13335]
2c0f:fc00:2:31::1, None, [3741]
2001:668:0:2:ffff:0:d5fe:d66a, None, [3257]
85.95.25.254, 15412, [15412]
52.93.111.149, None, [0]
80.231.158.29, 6453, [6453]
2001:19f0:9002:1184:5400:1ff:fecb:ec65, None, [20473]
62.115.112.242, None, [1299]
2604:a880:cad:d0::ae5:b001, None, [14061]
2a0b:b500:ffff::2, None, [60764]
62.115.48.241, None, [1299]
2407:9000::3:a2, None, [24130]
2a00:7fc0:1:11::1:2, None, [25291]
2a01:a8:0:1::30, None, [39122]
2001:7f8:1::a503:1500:1, None, [-150]
2001:470:0:2b1::1, None, [6939]
62.40.125.206, 2603, [21320]
210.224.162.214, None, [9371]
89.149.180.45, 4436, [3257]
2402:7800:110:1::da, None, [4826]
2604:e180:100:8e:2:0:6:2, None, [55002]
130.59.31.42, None, [559]
2a01:450::1:25, None, [6908]
185.36.140.41, None, [47950]
80.249.208.200, 12859, [-23]
162.252.9.4, None, [40065]
62.115.116.162, 1299, [1299]
2001:798:99:1::22, None, [20965]
184.105.64.178, 6939, [6939]
2a01:3f0:0:301::53, None, [8674]
2403:5800:1801:c::1, None, [4764]
2001:8000:0:6001::60:10b, None, [1221]
2a01:20f1:6000::7, None, [3269]
103.41.247.100, None, [133802]
62.115.114.89, None, [1299]
213.200.113.177, None, [3257]
95.59.172.34, 9198, [9198]
2001:218:0:2000::101, None, [2914]
2001:1900:5:2:2::1632, None, [3356]
